x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
0.00415,-0.027344,-1.073242,-0.396728,1.00708,2.990722,concrete
-0.015625,-0.060547,-0.919189,-0.793457,0.991821,3.189087,concrete
-0.060059,-0.017822,-1.053467,-0.137329,0.946045,2.593994,concrete
-0.030518,-0.057861,-0.916992,2.39563,-0.701904,1.785278,concrete
0.026123,0.054199,-1.026611,1.541138,-0.152588,1.205444,concrete
-0.005127,-0.016846,-1.203613,0.259399,-0.030518,2.410889,concrete
-0.012207,0.0,-0.946533,-1.617432,0.961304,3.784179,concrete
-0.078369,-0.031738,-0.842285,-1.831055,0.839233,3.189087,concrete
0.059082,-0.012939,-0.999268,1.113892,-0.579834,3.005981,concrete
-0.012939,-0.000488,-1.063477,2.716064,0.595093,2.380371,concrete
-0.058838,0.007813,-1.056396,1.983642,0.350952,3.128052,concrete
-0.030273,0.026855,-1.028809,-0.534058,0.808716,3.250122,concrete
-0.07666,0.055664,-0.986328,-1.403808,0.656128,2.532959,concrete
-0.009521,-0.039551,-0.923096,0.473022,0.38147,1.403808,concrete
0.005371,-0.030273,-1.074219,1.449585,1.464844,1.495361,concrete
-0.072754,-0.015869,-0.990479,0.88501,1.220703,1.708984,concrete
-0.088623,-0.02002,-1.059814,-0.366211,0.320435,2.365112,concrete
-0.026855,-0.036621,-1.052246,0.88501,-1.327515,1.815796,concrete
0.090576,0.002197,-0.961914,0.015259,-1.220703,1.785278,concrete
0.049316,-0.052734,-0.950928,-1.38855,0.396728,3.52478,concrete
-0.019287,0.015625,-1.028564,0.640869,1.815796,4.257202,concrete
0.01416,-0.17334,-1.168701,2.487183,2.288818,3.875732,concrete
-0.057373,0.099365,-0.900635,1.159668,2.731323,2.044678,concrete
-0.20166,-0.064209,-0.801025,-4.058838,0.793457,4.119873,concrete
-0.163086,-0.091553,-1.028809,-0.015259,-2.441406,5.218505,concrete
0.244385,-0.049561,-0.983887,4.455566,-2.151489,2.426147,concrete
0.249756,0.091797,-1.119873,4.684448,1.052856,1.068115,concrete
-0.144043,0.039795,-1.069824,-1.998901,3.40271,2.929687,concrete
-0.239258,-0.074707,-0.952148,-0.793457,1.785278,3.326416,concrete
-0.178467,-0.064941,-1.042725,0.320435,-0.579834,0.427246,concrete
0.04834,-0.036377,-1.045898,3.051758,-1.327515,-0.061035,concrete
0.127686,0.119873,-1.062744,-0.106812,-1.434326,1.983642,concrete
0.035889,0.016846,-0.990234,-3.738403,0.289917,1.159668,concrete
-0.019775,-0.27417,-0.861816,-0.289917,0.701904,1.037598,concrete
-0.031982,0.077148,-1.023438,1.296997,-0.305176,1.571655,concrete
