x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
0.190918,-0.143311,-1.027832,1.998901,0.213623,-3.265381,asphalt
-0.098145,-0.013916,-1.354736,2.761841,2.777099,-2.883911,asphalt
0.103027,0.084473,-0.906494,-1.281738,-0.183105,-6.42395,asphalt
0.12915,-0.098633,-0.744873,-0.610352,-1.724243,-6.317138,asphalt
0.047119,-0.013672,-1.111572,3.952026,1.922607,-4.638672,asphalt
-0.029785,-0.030518,-1.103027,0.991821,2.883911,-5.874633,asphalt
0.036865,-0.064941,-0.853271,1.235962,0.091553,-5.41687,asphalt
0.115234,0.034424,-1.15918,3.173828,-0.289917,-4.638672,asphalt
0.014893,-0.03833,-1.157471,1.876831,0.88501,-8.071899,asphalt
0.125244,0.062988,-0.822754,0.305176,-0.595093,-9.002686,asphalt
0.099121,-0.064209,-0.858887,1.12915,0.228882,-7.43103,asphalt
