Timestamp,x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
2024-03-20 10:13:37.619,0.055664,-0.082031,-0.98999,5.340576,-1.327515,3.662109,asphalt
2024-03-20 10:13:37.630,0.02002,0.073242,-1.13208,4.257202,0.213623,5.126953,asphalt
2024-03-20 10:13:37.639,0.026855,0.192871,-1.008301,0.015259,0.579834,3.356933,asphalt
2024-03-20 10:13:37.650,0.065674,0.201172,-0.836182,-3.173828,-1.403808,0.167847,asphalt
2024-03-20 10:13:37.659,0.019775,-0.090576,-1.196045,-3.936767,-1.403808,-1.434326,asphalt
2024-03-20 10:13:37.669,-0.126465,-0.223633,-0.959229,-0.762939,-0.289917,-1.663208,asphalt
2024-03-20 10:13:37.680,0.121338,-0.070801,-0.854248,1.663208,-0.12207,0.228882,asphalt
2024-03-20 10:13:37.689,-0.064697,0.16748,-0.953857,0.747681,2.426147,0.259399,asphalt
2024-03-20 10:13:37.700,0.119141,-0.195068,-1.074219,2.685547,3.936767,-0.595093,asphalt
2024-03-20 10:13:37.709,-0.071777,0.052734,-0.919678,3.173828,3.890991,-1.693725,asphalt
2024-03-20 10:13:37.720,0.005127,0.020264,-1.064941,2.441406,2.227783,-0.793457,asphalt
2024-03-20 10:13:37.729,0.019287,0.046875,-1.056885,3.601074,2.700805,-2.349854,asphalt
2024-03-20 10:13:37.740,0.067383,-0.012695,-1.116943,0.610352,1.846313,-0.900268,asphalt
2024-03-20 10:13:37.750,-0.064209,-0.001709,-0.973877,1.281738,2.13623,-1.861572,asphalt
2024-03-20 10:13:37.759,0.096191,-0.130127,-1.057861,1.800537,1.00708,-0.289917,asphalt
2024-03-20 10:13:37.770,-0.014648,0.079834,-0.982178,1.358032,1.907349,-0.061035,asphalt
2024-03-20 10:13:37.779,-0.044189,-0.045898,-0.927002,1.00708,-0.518799,-0.289917,asphalt
2024-03-20 10:13:37.790,0.061768,-0.050293,-1.188721,0.686645,-1.235962,1.068115,asphalt
2024-03-20 10:13:37.799,0.003174,0.047119,-1.188965,1.602173,-0.595093,0.167847,asphalt
2024-03-20 10:13:37.810,0.207275,-0.00708,-1.201904,-0.991821,-4.669189,-0.167847,asphalt
2024-03-20 10:13:37.819,-0.012695,0.052734,-0.837158,-3.448486,-2.807617,1.022339,asphalt
2024-03-20 10:13:37.830,0.054688,-0.295654,-0.793945,-5.508422,-1.983642,1.327515,asphalt
2024-03-20 10:13:37.840,-0.034912,-0.008057,-0.74292,1.586914,-0.976562,2.151489,asphalt
2024-03-20 10:13:37.849,0.027344,0.014893,-1.10498,3.677368,0.88501,2.807617,asphalt
2024-03-20 10:13:37.860,0.011475,-0.020264,-1.305908,-0.473022,4.180908,1.251221,asphalt
2024-03-20 10:13:37.869,-0.223633,-0.078613,-1.109131,-2.868652,2.914428,0.518799,asphalt
2024-03-20 10:13:37.880,0.004395,-0.052734,-0.708252,1.434326,-0.900268,-2.075195,asphalt
2024-03-20 10:13:37.889,0.132813,-0.122803,-0.926758,0.549316,0.030518,-3.601074,asphalt
2024-03-20 10:13:37.900,0.067627,-0.023438,-1.022461,-0.50354,1.846313,-3.677368,asphalt
2024-03-20 10:13:37.909,0.125244,-0.018555,-1.109619,1.419067,-0.030518,-0.946045,asphalt
2024-03-20 10:13:37.919,0.086914,-0.142822,-0.876709,3.158569,3.280639,-1.190186,asphalt
2024-03-20 10:13:37.929,-0.10498,-0.088623,-0.927979,2.029419,1.983642,-0.595093,asphalt
2024-03-20 10:13:37.939,-0.077637,-0.252441,-1.080566,7.232666,0.839233,1.251221,asphalt
2024-03-20 10:13:37.949,-0.01416,0.131592,-1.081787,6.790161,-0.808716,3.829956,asphalt
2024-03-20 10:13:37.958,0.244385,0.047363,-1.170898,2.63977,3.494262,3.585815,asphalt
2024-03-20 10:13:37.968,-0.060303,0.158936,-1.08252,-1.647949,3.875732,0.473022,asphalt
2024-03-20 10:13:37.978,-0.044189,0.124268,-1.009521,-7.247924,1.770019,-0.259399,asphalt
2024-03-20 10:13:37.987,-0.140381,-0.23584,-1.009277,-5.630493,-0.152588,-1.281738,asphalt
2024-03-20 10:13:37.997,-0.114258,0.005127,-0.763428,-0.793457,-2.89917,-1.083374,asphalt
2024-03-20 10:13:38.007,0.229248,-0.091064,-1.218994,1.037598,-3.784179,-1.983642,asphalt
2024-03-20 10:13:38.017,0.071777,0.034424,-1.047119,5.096435,-4.577637,1.800537,asphalt
2024-03-20 10:13:38.027,0.106934,0.036865,-1.112549,-3.936767,-3.662109,2.27356,asphalt
2024-03-20 10:13:38.036,0.289307,-0.124756,-0.723633,-6.973266,-1.403808,2.838135,asphalt
2024-03-20 10:13:38.046,-0.084717,0.149902,-0.789063,2.212524,4.40979,5.371093,asphalt
2024-03-20 10:13:38.056,-0.377441,-0.247559,-1.28833,0.366211,1.327515,3.768921,asphalt
2024-03-20 10:13:38.066,0.145996,0.039063,-0.783936,3.234863,-0.747681,2.929687,asphalt
2024-03-20 10:13:38.075,0.083984,0.050293,-0.936035,-0.793457,5.050659,1.815796,asphalt
2024-03-20 10:13:38.085,-0.123047,-0.300293,-1.04126,0.076294,3.64685,2.059937,asphalt
2024-03-20 10:13:38.095,-0.065674,0.042236,-1.044678,6.149292,2.822876,2.27356,asphalt
2024-03-20 10:13:38.104,-0.081055,-0.091797,-1.298584,3.601074,-0.259399,-0.12207,asphalt
2024-03-20 10:13:38.114,0.378906,0.278809,-1.130371,-4.714966,-0.747681,0.488281,asphalt
2024-03-20 10:13:38.124,-0.019531,-0.11377,-1.019531,-9.170532,2.746582,-5.126953,asphalt
2024-03-20 10:13:38.134,0.207275,0.016602,-0.763184,-3.952026,0.640869,-2.990722,asphalt
2024-03-20 10:13:38.144,0.024414,-0.163086,-1.177246,-2.197266,3.280639,-2.624511,asphalt
2024-03-20 10:13:38.153,-0.048584,-0.2229,-1.203613,2.304077,4.760742,0.244141,asphalt
2024-03-20 10:13:38.163,-0.050293,0.251953,-0.782227,-1.770019,6.225585,0.991821,asphalt
2024-03-20 10:13:38.173,-0.180908,-0.201416,-1.066895,-7.919311,2.807617,0.137329,asphalt
2024-03-20 10:13:38.182,-0.110596,0.030273,-0.562988,-0.076294,-2.502441,-0.213623,asphalt
2024-03-20 10:13:38.192,0.302246,0.056152,-0.803955,1.617432,-4.272461,-1.754761,asphalt
2024-03-20 10:13:38.202,0.231201,-0.203613,-1.328613,5.126953,-2.151489,0.610352,asphalt
2024-03-20 10:13:38.212,-0.030273,0.12793,-0.982666,5.996704,-2.27356,4.241943,asphalt
2024-03-20 10:13:38.222,0.203369,0.066162,-1.113037,4.058838,-1.12915,3.234863,asphalt
2024-03-20 10:13:38.231,0.037842,0.071289,-1.157715,-3.082275,-1.708984,0.671387,asphalt
2024-03-20 10:13:38.241,-0.043213,0.036133,-1.085938,-2.166748,-0.198364,0.961304,asphalt
2024-03-20 10:13:38.251,-0.042725,-0.047363,-0.906738,0.152588,1.480102,0.930786,asphalt
2024-03-20 10:13:38.261,-0.157715,0.080078,-1.084961,-3.14331,1.083374,1.678467,asphalt
2024-03-20 10:13:38.270,-0.029785,-0.061279,-0.740967,-0.88501,0.915527,0.656128,asphalt
2024-03-20 10:13:38.280,0.102539,0.022217,-1.126221,-2.365112,0.259399,-0.473022,asphalt
2024-03-20 10:13:38.290,0.046143,0.006104,-1.096924,1.358032,1.663208,-1.38855,asphalt
2024-03-20 10:13:38.299,0.009766,-0.155518,-1.065918,-2.151489,1.296997,-1.281738,asphalt
2024-03-20 10:13:38.310,-0.083252,-0.02417,-0.859863,-1.022339,0.946045,1.113892,asphalt
2024-03-20 10:13:38.319,0.244629,0.024658,-0.933594,2.944946,-0.457764,-0.320435,asphalt
2024-03-20 10:13:38.330,0.072266,-0.057861,-1.160156,1.983642,1.083374,-0.579834,asphalt
2024-03-20 10:13:38.340,0.001221,0.081055,-1.088379,1.235962,1.342773,0.259399,asphalt
2024-03-20 10:13:38.349,0.102783,-0.079346,-1.077881,-3.784179,0.442505,3.14331,asphalt
2024-03-20 10:13:38.360,-0.183105,-0.005615,-0.951172,-3.082275,1.281738,4.211426,asphalt
2024-03-20 10:13:38.369,-0.06543,0.039307,-1.033691,1.861572,-2.853393,1.495361,asphalt
2024-03-20 10:13:38.380,0.16626,0.058838,-0.922363,-1.434326,-2.914428,-0.061035,asphalt
2024-03-20 10:13:38.389,0.203613,-0.071289,-0.930908,-1.373291,0.38147,1.434326,asphalt
2024-03-20 10:13:38.400,-0.133789,0.091309,-0.986084,-1.480102,2.746582,1.495361,asphalt
2024-03-20 10:13:38.409,-0.144287,-0.171143,-1.046631,-0.534058,1.464844,0.610352,asphalt
2024-03-20 10:13:38.419,-0.020508,0.052246,-1.005127,0.488281,-0.061035,-1.12915,asphalt
2024-03-20 10:13:38.430,0.002197,0.035645,-0.949463,2.39563,1.068115,-2.288818,asphalt
2024-03-20 10:13:38.439,0.217773,0.053711,-0.972168,-0.457764,1.922607,-2.13623,asphalt
2024-03-20 10:13:38.450,-0.025146,-0.087158,-0.894531,-0.411987,2.319336,-0.808716,asphalt
2024-03-20 10:13:38.459,0.00415,0.062988,-1.025146,4.760742,1.480102,-0.228882,asphalt
2024-03-20 10:13:38.470,-0.006836,-0.028076,-1.133057,3.265381,1.602173,-1.876831,asphalt
